start,duration
7812486172,319
7812491329,308
7812498546,322
7812500057,311
7812501278,318
7812505398,321
7812513092,321
7812514290,316
7812517425,323
7812523594,320
7812524611,320
7812528574,426
7815509532,3297
7819509545,2736
7823509529,2921
7827509539,2862
7831509521,2776
7835509535,2682
7839509538,3189
7843509529,2844
7847509525,2817
7851509524,2775
7855509537,2794
7859509538,3738
7863509534,2716
7867509539,2667
7871509524,2662
7875509535,2884
7879509541,2824
7883509535,2861
7887509539,2675
7891509532,2678
7891773175,321
7891775969,320
7891781242,314
7895509533,3183
7899509552,4013
7903509554,3056
7907509542,2915
7911509545,3062
7915509548,3054
7919509521,3864
7923509522,3077
7927509546,3147
7931509546,2675
7935509540,2852
7939509544,2783
7941763103,316
7941770892,321
7943509555,3630
7947509529,2759
7951509545,2840
7955509526,2671
7959509547,9650
7963509528,3015
7967509524,2701
7971509545,2870
7975509524,2839
7979509535,3619
7983509554,2932
7987509535,2833
7991509539,2878
7995509537,2931
7999509533,2864
8003509538,2758
8004381139,7654
8007509554,2869
8011509522,2672
8015509543,2909
8019509550,2868
8022902140,304
8022903912,325
8022908769,319
8022911209,317
8022915758,324
8023509534,10493
8023521511,400
8027509573,3848
8027513900,315
8031509555,3823
8031515470,317
8032389131,305
8035509546,3946
8035514053,317
8039509550,4813
8039514599,316
8043509558,3649
8043518612,321
8047509547,4748
8047516911,316
8051509542,3809
8051513388,326
8055509562,12158
8059509560,3945
8059513977,319
8063509538,3830
8063514606,319
8067509546,4133
8071509551,4153
8071518244,322
8075509535,3976
8075513735,322
8079509552,4689
8079514822,336
8083509536,3890
8083514697,318
8087509531,2991
8091509525,2779
8095509545,2702
8099509539,3561
8103509536,3890
8107509539,9451
8111509527,2873
8113088534,318
8113097834,316
8113099346,318
8113105590,319
8113132674,322
8113135260,354
8113139658,307
8113144276,316
8115509526,4434
8119509532,2732
8123509530,2696
8127509546,2629
8131509547,2619
8135509539,2937
8139509532,2857
8143509539,2879
8147509535,2843
8151509521,3453
8155509551,2704
8159509545,3422
8163509517,2721
8166365635,318
8166383736,318
8166385776,323
8166394049,312
8166400487,316
8167509540,3417
8171509534,2959
8175509535,2864
8179509525,2800
8183509533,2944
8187509546,2893
8191509529,3226
8195509528,2912
8199509529,3128
8203509546,3016
8207509540,3028
8211509547,2975
8215509530,3135
8219509528,4009
8223509545,3229
8227509546,3146
8231509527,3011
8235509540,2887
8239509547,3122
8243509523,3034
8247509532,13673
8251509549,2932
8255509539,3435
8259509544,2872
8261195678,316
8261197958,321
8261203668,314
8263509545,3134
8267509533,2839
8271509535,2849
8275509533,2966
8279509533,3661
8283509541,2803
8287509548,2680
8291509539,2657
8295509537,2952
8299509548,2775
8303509527,2870
8307509545,3951
8311509545,2795
8315509545,2691
8319509540,2794
8323509539,2672
8327509531,2674
8331509533,2759
8335509537,2927
8339372987,315
8339409992,316
8339415905,310
8339509539,5825
8339519231,315
8340466986,314
8340498685,325
8340521225,318
8340528577,314
8343509567,4202
8347509555,2745
8351509533,3026
8355509532,2926
8359509547,3601
8363509525,2819
8367509551,2814
8371509526,2959
8375509543,9969
8379509524,3024
8383509550,2905
8387509541,2826
8389120716,317
8389122638,314
8389129128,318
8389132745,319
8389138712,316
8391509529,3368
8395509539,2856
8399509543,4143
8403509546,2671
8407509525,9021
8411509532,2972
8415509541,2942
8419509523,2948
8423509528,2686
8427509535,2733
8431509535,3112
8435509535,2816
8439509526,2762
8443509551,2698
8447509538,2916
8451509511,2857
8455509542,10664
8459509520,3552
8463509526,3118
8467509537,2654
8471509541,2694
8475509525,2964
8479509525,2913
8483509530,2771
8487509538,2705
8491509535,2839
8495509519,2901
8499509535,2859
8503509539,2915
8507509550,2868
8511509537,3863
8515509545,2770
8519509552,3406
8523509526,2593
8527509547,2609
8531509538,2608
8535509521,2874
8539509547,2803
8543509523,2842
8547509542,2790
8551509540,2819
8555509542,2821
8559509534,2880
8563509536,2678
8567509533,3106
8571509533,2864
8575509521,2806
8575578919,324
8575586871,321
8575588609,316
8575596192,315
8579509527,4096
8583509538,2950
8587509546,2863
8591509520,2783
8595509531,2866
8599509551,2823
8603509525,2730
8607509515,2707
8611509544,2849
8615509544,2975
8619509554,2782
8623509539,7675
8627509546,2831
8631509552,2730
8635509547,2872
8639509535,3363
8643509531,2717
8647509535,2920
8651509547,2778
8655509528,2918
8659509537,2684
8663509540,9237
8667509545,2846
8671509540,3125
8675509523,2879
8679509548,2825
8683509547,2846
8687509542,2690
8691509523,2643
8695509541,2875
8699509535,3517
8703509540,2780
8706895755,316
8706909980,322
8706916224,317
8707509518,3311
8711509525,2882
8715509527,3835
8719509540,2751
8723509518,2622
8727509545,2846
8727967426,321
8727973378,316
8727974458,322
8727979179,328
8728008925,316
8728011423,321
8728015707,322
8728020434,316
8731509531,3408
8735509540,2646
8738709058,316
8738720112,322
8738806407,317
8738814705,320
8739509538,5010
8743509530,3075
8747509522,2835
8751509546,2912
8755509556,2828
8759509546,15934
8763509531,2932
8767509554,2839
8771509534,2913
8775509536,3400
8779509547,2862
8783509522,2704
8787509545,2827
8791509551,10832
8795509540,3274
8799509534,3010
8803509551,3085
8807509523,3083
8811509527,3050
8815509528,2983
8819509517,4138
8823509544,8992
8825593464,319
8827509554,3089
8831509542,2702
8835509535,2872
8839509519,2707
8843509546,2786
8847509534,2901
8847544672,316
8847582238,320
8847584489,316
8847601380,318
8847609324,321
8851509540,4083
8855509528,2867
8859509553,2703
8862807813,309
8862831266,320
8862833351,319
8862841259,317
8862847563,320
8863509547,3304
8867509536,2556
8871509527,2730
8875509547,2881
8879509546,5036
8883509544,2928
8887509529,2674
8887653320,4325
8887659331,314
8891509538,4151
8891524190,324
8891834910,322
8891837216,320
8891842665,308
8895509549,3273
8899509538,2830
8903509552,2874
8907509540,2802
8911509544,2778
8915509517,2621
8919509543,4220
8923509550,2702
8927509539,2656
8931509539,2588
8935509532,2855
8939509538,3527
8942773462,316
8942780869,318
8943509529,3059
8947509533,2914
8951509537,2838
8955509521,2759
8959509549,2643
8963509535,2859
8967509536,2730
8971509563,2871
8975509521,2856
8979509521,2833
8983509548,3209
8987509529,2955
8991509546,2830
8995509520,2840
8999509544,3618
9003509539,2875
9007509536,2723
9011509516,2657
9015509547,2896
9019509531,2912
9022367445,320
9022369349,336
9022393775,321
9022582989,313
9022586061,320
9022591214,306
9023509528,3598
9027509533,2719
9031509540,2882
9035509540,2820
9039509534,2749
9043509541,2680
9047509540,9400
9051509539,3288
9055509544,3020
9059509536,3960
9063509555,3845
9067509551,3145
9071509555,3508
9075509517,2935
9079509548,3133
9083509538,3089
9087509549,3394
9091509544,2937
9095509549,3006
9099509559,3046
9103509547,2937
9107509541,3130
9111509556,11919
9115509548,3222
9119509540,3845
9123509534,4243
9127509551,3155
9131509539,3610
9135509552,3138
9139509557,2839
9143509538,2811
9147509531,2929
9151509549,2793
9155509546,2867
9159509539,2706
9163509538,2728
9167402869,321
9167420709,320
9167422711,309
9167431804,321
9167439151,316
9167509518,3403
9171509529,2949
9175509552,2839
9179509530,3876
9183509537,2660
9187509547,2987
9191509539,3301
9195509528,2932
9199509526,2785
9203509547,2766
9207509547,2567
9211509549,2856
9215509553,2881
9219509543,2832
9223509533,2849
9227509524,2833
9231509532,2821
9235509526,2759
9239509543,3289
9243509517,2898
9247509560,2796
9251509529,2881
9255509529,2851
9259509531,2814
9261257027,316
9261259314,324
9261264673,314
9263509543,2941
9267509549,2846
9271509535,4553
9275509538,2988
9279509534,2821
9283509538,2810
9287509521,2758
9291509538,2625
9295509536,3396
9299509531,3501
9303509549,10665
9307509550,3061
9311509530,2869
9315509521,2703
9319509542,2529
9323509538,2644
9327509526,3761
9331509536,2676
9335509522,2987
9339509543,2828
9343509525,2737
9347509549,2905
9351509540,2796
9355509538,2845
9359509536,3306
9363509528,6818
9367509535,2956
9371509527,2759
9375509545,2889
9379509539,2816
9383509547,2766
9387509538,2739
9390122002,317
9390123867,316
9390166868,321
9390298471,316
9390302301,324
9390307136,325
9390746156,309
9390747425,319
9390773604,316
9391258372,316
9391261127,323
9391264940,320
9391509537,5651
9391521035,405
9395509553,3994
9395513789,322
9399509548,4924
9399515242,304
9403509550,3808
9403514118,320
9407509553,3585
9407514483,319
9411509537,3424
9411513383,318
9414162951,322
9415509546,3838
9419509535,4365
9423509551,2925
9427509538,3149
9431509543,3121
9435509550,2968
9439509524,3226
9443509523,3007
9447509534,2997
9451509539,2920
9455509516,9549
9459509538,3451
9463509529,3170
9467509541,2992
9471509535,2923
9475509546,3132
9479509540,3663
9483509518,2923
9487509532,2722
9491509543,2706
9495509539,3166
9499509540,2990
9503509538,3540
9507509541,2996
9511509548,3116
9515509520,2836
9519509540,2825
9523509550,2707
9527509524,2642
9531509541,3973
9535509513,2906
9539509541,3605
9543509550,2791
9547509550,2862
9551509531,2860
9551578896,317
9551599492,323
9551616651,309
9555509543,3892
9559509550,3169
9563509553,3029
9567509534,3034
9571509541,2930
9575509536,3171
9579509550,2856
9583509527,2956
9587509544,3102
9591509532,3186
9595509526,3062
9599509533,3945
9603509531,2935
9606094775,308
9606107757,321
9606158070,313
9606166437,318
9607509525,5475
9611509545,3128
9615509528,2978
9619509553,3140
9623509556,10091
9627509527,3012
9631509544,2853
9635509547,2768
9639509549,3847
9643509536,2732
9647509534,2719
9651509544,2891
9655509542,2769
9659509541,3714
9663509540,2643
9667509534,2888
9671509543,2700
9675509531,2906
9679509528,2764
9683509530,2806
9687509541,2661
9691509522,2658
9695509554,2852
9699509525,2762
9703509525,2746
9707268673,318
9707282770,321
9707288381,315
9707509531,3413
9711509518,3384
9715509528,2782
9719509542,3506
9723509536,2796
9727509539,2836
9731509520,2836
9735509531,4282
9739509535,2852
9743509541,2750
9747509522,2780
9751509543,2829
9755509526,2929
9759509522,2685
9763509549,2626
9767509549,2561
9771509546,2666
9775509530,2922
9779509543,3395
9783509538,12434
9787509523,3280
9791509551,2864
9795509533,2842
9799509524,2780
9803042075,306
9803045529,322
9803052909,316
9803060581,322
9803061685,320
9803066827,323
9803069713,319
9803074871,309
9803509544,3447
9807509538,2670
9811509530,2623
9815509527,3214
9819509523,2929
9823509544,2792
9827509531,2821
9831509526,2694
9835509540,2667
9839509527,3430
9843509535,2742
9847509542,2693
9851509555,2869
9855509540,2809
9859509529,2826
9863509538,2871
9867509526,2842
9871509550,2891
9875509530,2952
9879509542,2773
9883509521,2755
9887509535,2676
9891509529,2842
9891896117,306
9891898800,309
9891904261,316
9895509524,3281
9899509546,3434
9903509518,2746
9907509552,2693
9911509533,2854
9915509537,2972
9919509543,3272
9923509526,2703
9927509547,2834
9931509531,2734
9935509530,2819
9939509520,3827
9943509524,9566
9947509548,3048
9951509535,3038
9955509545,2711
9959509544,3285
9963509546,2816
9967509533,2631
9971509538,2624
9975509536,2863
9979509549,2807
9983509529,2869
9987509540,2917
9991509548,2800
9995509529,2868
9999509544,2864
10003509527,2845
10007509543,2674
10011509537,2637
10015509518,2636
10019509537,3497
10020455257,315
10020472538,319
10020485365,320
10020505914,319
10022260530,316
10022262253,319
10022267732,317
10022271214,316
10022276237,317
10023509526,4673
10027509543,2789
10031509534,2876
10035509521,2797
10039509553,10567
10043509531,2887
10047509536,2853
10051509538,2839
10055509549,2695
10059509530,2665
10063509537,2843
10067509530,9741
10071509547,7497
10075509539,2864
10079509523,4144
10083509550,3044
10087509537,2772
10091509544,2718
10095509552,2842
10099509543,2788
10103509536,2683
10107509542,2679
10111509544,6134
10113682247,314
10113684461,325
10113717098,317
10113853078,315
10113935223,320
10113939794,319
10113944438,319
10115509545,5092
10115520958,319
10119509552,3727
10119513660,330
10123509533,3667
10123514911,319
10127509549,5322
10131509556,3781
10131514607,301
10135509541,3897
10135513673,320
10139509535,5328
10139517041,314
10143509563,4225
10147509541,3393
10151509537,2758
10155509523,7770
10159509519,2888
10163509535,2890
10167509547,2706
10168441371,327
10168459466,318
10168461526,317
10168470200,323
10168477311,316
10171509540,3456
10175509556,2923
10179509535,2835
10183509542,2860
10187509532,2906
10191509526,2908
10195509551,2839
10199509524,3806
10203509541,2824
10207509539,2714
10211509543,2546
10215509523,2672
10219509537,2912
10223509536,2797
10227495690,5009
10227505943,1831
10227509529,3142
10227516178,2161
10231509518,3471
10235509533,2825
10239509561,2806
10243509538,2810
10247509522,2817
10251509542,2921
10251835337,316
10251844010,322
10251845543,315
10251850933,311
10251876175,322
10251878974,324
10251883228,316
10251888076,316
10255509547,3530
10259509546,3722
10261317650,315
10261319908,322
10261325049,320
10263509540,10214
10267509532,3154
10271509550,2842
10275509535,2727
10279509529,2811
10283509514,2815
10287509525,2893
10291509529,2826
10295509532,2875
10298382915,319
10298386358,323
10298390697,316
10298397849,315
10299509543,3347
10303509537,2885
10307509541,2935
10311509532,3045
10315509559,2796
10319509527,3500
10323509543,2876
10327488139,315
10327489888,351
10327492757,321
10327495898,318
10327500927,311
10327509538,2823
10331509532,2723
10335509539,3462
10339509532,2936
10343509533,2866
10347509517,3827
10351509521,2767
10355509544,2681
10359509533,2896
10363509546,2990
10367509531,2713
10371509534,2698
10375509519,2853
10379509546,3471
10383509533,3089
10387509531,2956
10390935598,316
10390937332,321
10390960886,314
10391163282,317
10391166404,319
10391171497,315
10391509554,10290
10395509543,3341
10399509528,3073
10403509522,3097
10407509546,3050
10411509537,3155
10415509535,2996
10419509536,2962
10423509526,8525
10427509527,3317
10431509538,3028
10435509541,9974
10439509537,5139
10443509527,3110
10447509557,2954
10451509537,3192
10455509536,3094
10459509522,3162
10463509556,2716
10467509519,2820
10471509523,2684
10475509551,2819
10479509545,2896
10483509530,2875
10487509526,2689
10491509534,2695
10495509549,2691
10499509536,3626
10503509542,2816
10507509533,2830
10511509538,3273
10515509552,2839
10515826180,318
10515863790,317
10515870767,319
10516921047,318
10516938866,323
10516944251,315
10519509538,3761
10523509528,2700
10527509542,2696
10531509524,2626
10535509530,2601
10539509528,2998
10543509536,3404
10547509540,2817
10551509527,3929
10552617928,321
10552625257,316
10555509547,2976
10559509529,3993
10563509552,2985
10567509542,2712
10571509542,2653
10575509548,2877
10579509522,2801
10583509529,2730
10587509526,2729
10591509513,2909
10595509524,2828
10599509525,2876
10603509521,2833
10607509559,2722
10611509539,2843
10615509526,2834
10619509532,3479
10623509528,8262
10627509533,2989
10631509532,2786
10635509526,2909
10639509553,2678
10643509544,2643
10647509536,3175
10651509546,2898
10655509520,3387
10659509534,2876
10663509531,2872
10667509548,2789
10668307064,313
10668316713,322
10668318913,319
10668320944,322
10668322859,320
10668325047,336
10668330918,323
10668349311,317
10668352044,315
10668360110,382
10668361159,323
10668365939,317
10668367342,320
10668369610,322
10668374420,316
10671509543,3726
10675509542,2933
10679509533,11393
10683509529,3004
10687509539,2788
10691509534,2846
10695509525,2829
10699509528,2725
10703509521,2709
10707426954,316
10707441273,318
10707446358,316
10707509513,3403
10711509538,3056
10715509545,2774
10719509536,2739
10723509533,2851
10727509534,2839
10731509545,2844
10735509532,2935
10739509524,3616
10743509544,2868
10747498358,309
10747509542,4088
10747517155,315
10747520674,321
10747526153,319
10751509558,3837
10755509518,3811
10759509539,2887
10763509524,2776
10767509535,2863
10771509519,2753
10775509531,11850
10779509536,3066
10783509544,2825
10787509541,3119
10791509519,2921
10795509531,2962
10799509526,3963
10803509543,3119
10807509522,16349
10807533602,303
10811509522,3484
10815509525,3179
10819509540,2902
10823509529,2910
10827509534,2896
10831509549,2771
10835509553,2683
10839509525,8594
10843509542,2793
10847509538,2686
10851509544,2925
10855509525,3284
10859509529,3729
10863509543,2700
10867509538,2612
10871509525,2650
10875509528,2926
10879509545,2882
10883509548,2893
10887509529,2734
10891509521,2636
10891957785,324
10891960332,316
10891966163,313
10895509539,3034
10899509545,2929
10903509536,2842
10903651141,3318
10903656769,313
10907509529,3735
10907519713,311
10911509538,2917
10915509544,2833
10919509550,3489
10923509523,2917
10927509529,2721
10931509538,2585
10935509549,2596
10939509518,2913
10943509521,2780
10947509532,2761
10951509528,2955
10955509542,2806
10959509528,4349
10963509519,2772
10967509529,2719
10971509537,2662
10975509542,2880
10979509542,3513
10983509542,2849
10987509536,2875
10991509531,2847
10995509530,2932
10999509522,2792
11003509520,2729
11007509548,2646
11011509526,2873
11015509544,2673
11019509537,2897
11021776162,316
11021777916,320
11021817810,316
11021934700,317
11022019615,318
11022023700,318
11022028979,316
11022492573,322
11022493855,316
11022518649,315
11023187195,320
11023190027,320
11023193861,318
11023509523,5411
11023520168,357
11027509556,3627
11027513620,304
11031509543,3609
11031515344,322
11035509546,3913
11035513816,315
11039509552,5580
11043509543,3736
11043513362,328
11047509555,3667
11047518003,321
11051509562,3032
11055509541,2819
11059509541,3125
11063509522,3513
11067509544,9463
11069097625,3349
11071509523,3085
11075509552,2890
11079509537,2892
11083509518,2895
11087509535,2843
11091509529,2929
11095509549,9355
11099509543,3823
11103509534,2862
11107509542,2872
11111509535,6060
11115509545,2839
11119509524,2806
11123509537,2744
11127509539,2709
11131509548,2667
11135509535,2658
11139509543,2889
11143509521,2818
11147509521,2932
11151509544,2754
11155509546,2822
11159509516,3602
11163509551,4543
11167509542,3191
11168598944,322
11168612370,327
11168614502,319
11168621789,323
11168629040,329
11171509533,3600
11175509526,2958
11179509527,2878
11183509525,2729
11187509545,2925
11191509538,2743
11195509541,2779
11199509523,2826
11203509556,2790
11207509525,2892
11211509538,2653
11215509541,2618
11219509535,3783
11223509521,2891
11227509534,2753
11231509548,2650
11235509549,2877
11239509528,2851
11243509530,2845
11247509550,2779
11251509525,2876
11255509523,3164
11259509522,2895
11261378531,314
11261380738,319
11261385499,322
11263509529,3527
11263518492,323
11267509544,2885
11271509522,3300
11275509530,2901
11279509543,3479
11283509539,2826
11287509541,10487
11291509525,3047
11295509552,2706
11299509522,2984
11303509540,3277
11307509541,3010
11311509555,2888
11315509529,3150
11319509538,4063
11319551232,316
11323509539,3322
11326065618,319
11326073557,309
11326075335,323
11326083190,314
11327509546,3518
11331509540,3203
11335509532,2796
11339509556,3789
11343509532,2857
11347509539,2862
11351509520,2787
11355509534,2899
11359509522,2690
11363509532,2609
11367509546,3932
11371509530,2719
11375509538,3397
11379509536,2858
11381641247,314
11383509515,2905
11387509540,2941
11391509544,2874
11392360935,320
11392362787,316
11392369240,316
11392372840,316
11392379002,319
11395509530,3249
11399509533,3894
11403509521,2760
11407509548,2675
11411509520,2843
11415509537,2794
11419509535,2766
11423509535,3100
11427509525,2842
11431509547,2845
11435509535,10377
11439509532,3017
11443509522,2664
11447509529,2739
11451509529,2933
11455509528,2904
11459509528,3604
11463509559,2699
11467509528,2713
11471509530,2610
11475509521,2828
11479509531,3299
11483509519,2765
11487509551,2639
11491509532,2855
11495509540,2686
11499509545,2851
11503509526,2782
11507509547,2934
11511509539,2790
11515509534,2714
11519509537,3454
11523509547,2700
11527509536,2560
11531509533,2631
11535509547,3637
11539509536,2891
11543509548,10538
11547509519,2922
11551509531,2913
11553627764,316
11553635712,316
11555509527,3133
11559509547,2848
11563509547,2741
11567509523,2674
11571509543,3538
11575509536,9708
11576079551,315
11579509547,4006
11583509553,3425
11587509542,2901
11591509535,2884
11595509540,2952
11599509517,2813
11603509535,2877
11607509532,2788
11611509526,3018
11615509518,2836
11619509529,2737
11623509526,7244
11627509534,2983
11631509546,2806
11635509533,2732
11639509553,3430
11643509523,2874
11647509542,2678
11651509513,2911
11655509543,2793
11659509540,2874
11663509534,2678
11667509532,2695
11671509545,3241
11675509536,2700
11679509526,2849
11683509527,2801
11687509533,3246
11691509526,2669
11695509515,2688
11699509553,3542
11703509526,2792
11707487921,320
11707505519,321
11707509533,3890
11707525541,308
11711509531,2890
11715509515,2932
11719509536,2859
11723509539,2857
11727509538,2708
11731509537,2624
11735509543,2581
11739509527,2934
11743509525,2816
11747509514,2733
11751509535,2692
11755509545,2838
11759509527,3546
11763509532,2923
11767509534,2811
11771509518,2803
11775509525,4042
11779509532,2862
11783509536,2874
11787509552,2824
11791509548,3237
11795509525,2750
11799509533,10970
11803509538,3049
11807509535,2827
11811509543,2740
11815509515,2639
11819509559,3487
11823509532,2814
11827509529,2883
11831509527,2813
11835509545,2683
11839509541,2677
11843509533,2934
11847509536,2706
11851509539,2846
11855509530,2780
11859509538,2845
11863509533,8992
11865851045,319
11865873633,323
11865875908,319
11865883503,316
11865890133,316
11867509532,3498
11871509546,2667
11875509533,2790
11879509528,3608
11883509538,2830
11887509543,2902
11891509543,2732
11892019611,307
11892021923,316
11892027129,315
11895509527,3566
11899509547,2873
11903509536,2756
11907509550,2911
11911509547,2852
11915509539,2877
11919509535,2691
11923509544,2605
11927509523,7668
11931509530,2805
11935509537,2669
11939509550,3477
11943509541,2813
11947509526,2749
11951509532,2879
11955509530,2808
11959509540,8232
11963509522,2964
11967509522,2852
11971509522,2720
11975509530,2861
11979509541,3646
11983509540,2776
11987509521,2728
11991509539,2823
11995509533,2803
11999509541,3925
12003509515,2878
12004381121,7293
12007509532,3134
12011509522,2723
12015509533,2650
12019509536,2809
12022429294,309
12022431001,319
12022436739,309
12022442673,319
12022447156,317
12023509551,4204
12023519189,321
12027509545,3740
12027513608,324
12031509528,3569
12031514772,315
12035509546,3880
12035513831,318
12039509559,3724
12039514623,321
12043509540,3538
12043518311,322
12047509562,3840
12047516244,324
12051509563,3683
12051513388,322
12055509549,11163
12059509542,5167
12063509528,3778
12063514484,322
12067509551,11413
12071509539,4238
12071519737,321
12072374092,321
12072393776,319
12072409994,320
12072419412,314
12072435244,4827
12073016301,322
12073022635,316
12073028316,319
12073034236,307
12073054766,3253
12073685607,318
12073691098,318
12073697460,314
12073703211,317
12073725479,2995
12074305643,321
12074320251,317
12074349728,316
12074355940,316
12074470297,315
12074478138,317
12074482477,327
12074523294,320
12074534378,321
12074540608,311
12074583603,3786
12074588126,317
12074596558,321
12074701934,322
12074706010,319
12074808899,26191
12074859145,325
12074864330,319
12074869694,319
12075007556,2941
12075291443,325
12075295720,320
12075509537,22513
12075534931,11114
12078321250,320
12078329349,315
12078335107,321
12079509552,5794
12079518275,329
12080597910,316
12080602521,320
12080607299,319
12080930320,316
12080944451,317
12080951038,305
12083509547,5266
12083950989,317
12083962512,319
12083971928,315
12083978417,321
12083983393,316
12083992761,316
12084112051,321
12084117161,311
12084123872,317
12084129072,315
12084632060,325
12084637145,316
12084642540,316
12084647498,319
12085108010,320
12085112893,323
12085118341,314
12085136800,321
12085141274,319
12085145292,317
12086593457,320
12086598400,315
12086603573,320
12086608486,327
12087156727,316
12087161647,319
12087166420,320
12087171386,314
12087490548,323
12087495478,321
12087499700,323
12087504594,315
12087509551,5177
12087519684,319
12087896279,321
12087901970,319
12087907768,322
12087919646,316
12087923617,317
12087927618,318
12087992336,316
12087996253,323
12089872379,317
12089877539,319
12089882459,320
12089887452,307
12090443023,316
12090449006,318
12090453384,307
12090476752,321
12090485427,318
12090493550,318
12090630269,316
12090644144,321
12090651798,318
12090681535,321
12090684736,316
12090685985,316
12090689639,317
12090694140,307
12090956360,321
12090961432,320
12090965677,315
12090986926,320
12090990538,319
12091108158,315
12091122300,313
12091509561,6686
12091807996,316
12091820576,325
12091826287,319
12091832503,316
12091852566,3810
12091870998,2340
12092374274,310
12092380224,322
12092386116,321
12092391158,319
12092406590,2925
12093853660,320
12093859210,319
12093863458,321
12093871698,317
12093875900,321
12094418413,316
12094423612,319
12094428541,317
12094434144,316
12094745996,321
12094751137,320
12094756557,315
12094785548,314
12094789670,321
12094793646,317
12095509556,5709
12095516455,321
12096880397,316
12096886540,321
12096890899,319
12096896187,314
12098015274,12153
12098844739,6180
12098999856,318
12099006446,327
12099011765,325
12099017463,315
12099498818,320
12099503930,323
12099507841,322
12099509553,5049
12099523694,317
12101211239,9812
12103509566,4667
12107509535,3181
12111509545,9651
12115509548,3465
12119509523,14534
12123509544,3324
12127509525,3136
12131509528,3262
12135509542,3271
12139509526,3183
12143509520,6880
12147509540,3121
12151509547,3279
12155509533,3213
12159509529,3140
12163509529,3020
12167509554,3265
12169633843,309
12169661443,318
12169664145,322
12169676260,316
12169684160,316
12171509541,4198
12175509543,3041
12179509526,4521
12183509538,4912
12187509527,3006
12191509541,2925
12195509524,3183
12199509543,3068
12203509533,2986
12207509549,3452
12211509541,3051
12215509545,2841
12219509559,2729
12223509534,2766
12227509539,2910
12231509537,2802
12235509517,2919
12239509558,3554
12243509534,2681
12247509536,9459
12251509528,3233
12255509540,2840
12259509525,2877
12261440625,319
12261443623,316
12261449949,317
12263509540,2899
12267509527,2637
12271509530,2656
12275509530,2641
12279509524,2977
12283509535,2831
12287509539,2807
12291509522,2774
12295509524,2686
12299509529,3715
12303509530,3101
12307509529,2950
12311509544,11150
12315509541,3324
12317124412,316
12317139758,317
12317141633,317
12317147513,320
12317173181,309
12317176284,322
12317181113,319
12317185855,318
12319509535,3908
12323509529,3022
12327509532,3103
12331509537,3252
12335509524,3142
12339509541,2973
12343509542,4481
12347509535,3062
12351509546,3040
12355509550,2965
12359509541,4203
12363509552,3108
12367509517,3108
12371509541,3058
12375509546,11505
12379509533,3312
12383509538,3154
12387509536,3905
12391509530,2788
12392663258,313
12392665642,316
12392712743,318
12392820891,322
12392825598,319
12392830442,319
12393292920,319
12393294140,316
12393320172,316
12395509538,5960
12395520527,317
12396065992,316
12396069123,328
12396073445,318
12399509560,4528
12399514364,325
12403509548,3956
12403515882,331
12407509546,15927
12411509542,4234
12411515754,375
12415509553,5366
12419509546,5590
12419515179,332
12423509544,3833
12423513377,303
12427509555,4273
12427519366,321
12431509559,4458
12435509557,3701
12435515143,318
12439509543,11015
12443509540,4077
12443515352,316
12447509546,3579
12447513628,318
12451509549,3863
12451514955,318
12455509541,3903
12455513733,318
12459509546,3803
12459517559,319
12463509550,2874
12467509544,2970
12471509529,2760
12475509526,2684
12479509535,3720
12483509547,2916
12487509519,2882
12491509552,2722
12495509530,2708
12499509548,2845
12503509541,2838
12505957483,11310
12507509530,2834
12511509536,2686
12515509540,2964
12519509528,3280
12520248558,319
12520268297,313
12520281465,326
12520304723,322
12523509550,4276
12523519004,304
12527509542,3579
12527513508,318
12528052198,314
12528054422,320
12528059470,314
12528063125,318
12528069027,326
12528353222,316
12528354460,321
12528372155,322
12528374668,324
12528379641,316
12531509559,3654
12535509530,2978
12539509543,3964
12543509548,2938
12547509551,2815
12551509538,2920
12555509522,2763
12559509533,2852
12563509537,2724
12567509551,2802
12571509525,2732
12575509545,2626
12579509517,2958
12583509545,2799
12587509517,2942
12591509525,4464
12595509541,2864
12599509536,4617
12603509560,3078
12607509557,2763
12611509525,2937
12615509528,2840
12619509540,2775
12623509520,9452
12627509531,3005
12631509541,2825
12635509528,2782
12639509548,2876
12643509533,2822
12647509531,2808
12651509521,2965
12655509514,2797
12659509516,3586
12663509527,2745
12667509560,2777
12671509542,2708
12675509538,2732
12679509545,2945
12683509526,2873
12687509543,3497
12691509547,2710
12695509518,2703
12699509546,2879
12703509547,2821
12707509533,2923
12707579612,325
12707608937,321
12707616413,319
12711509542,3998
12715509537,2722
12719509549,3542
12723509525,2929
12727509546,3253
12731509540,2896
12735509535,2820
12739509532,2692
12743509539,2836
12747509549,2842
12751509540,2843
12755509535,2815
12759509527,10476
12763509522,2955
12767509536,2629
12771509530,2722
12775509541,2727
12779509558,3521
12783509532,2865
12787509543,2769
12791509546,15580
12795509541,4049
12799509537,2829
12803509542,2660
12807509543,2844
12811509537,2856
12815509545,2862
12819509526,2881
12819843235,321
12819846300,363
12819853466,318
12819855226,309
12819857756,316
12819860731,343
12819868297,323
12819875836,321
12819877302,316
12819881422,328
12819895242,322
12819896582,321
12819899520,318
12819902458,372
12819910152,321
12819911183,317
12819915221,317
12819917176,3430
12823509522,3122
12827509563,2711
12831509539,3428
12835509547,2816
12839509537,3622
12843509529,2755
12847509542,2679
